CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
6499,29,8,1-29-2017-008-06,6,1,2,0,8,540.08890513671200000000,2,2
6499,29,8,1-29-2017-008-06,6,1,3,0,8,540.08890513671200000000,2,2
6499,29,8,1-29-2017-008-06,6,1,13,0,8,540.08890513671200000000,2,2
6499,29,8,1-29-2017-008-06,6,1,14,0,8,540.08890513671200000000,2,2
6499,29,8,1-29-2017-008-06,6,1,15,0,8,540.08890513671200000000,2,2
6499,29,8,1-29-2017-008-06,6,1,16,0,8,540.08890513671200000000,2,2
6568,29,10,1-29-2017-010-04,4,1,2,0,8,1735.62976673693000000000,2,2
6568,29,10,1-29-2017-010-04,4,1,3,0,8,1735.62976673693000000000,2,2
6568,29,10,1-29-2017-010-04,4,1,13,0,8,1735.62976673693000000000,2,2
6568,29,10,1-29-2017-010-04,4,1,14,0,8,1735.62976673693000000000,2,2
6568,29,10,1-29-2017-010-04,4,1,15,0,8,1735.62976673693000000000,2,2
6568,29,10,1-29-2017-010-04,4,1,16,0,8,1735.62976673693000000000,2,2
6630,29,11,1-29-2017-011-05,5,1,2,0,8,152.52259181832800000000,2,2
6630,29,11,1-29-2017-011-05,5,1,3,0,8,152.52259181832800000000,2,2
6630,29,11,1-29-2017-011-05,5,1,13,0,8,152.52259181832800000000,2,2
6630,29,11,1-29-2017-011-05,5,1,14,0,8,152.52259181832800000000,2,2
6630,29,11,1-29-2017-011-05,5,1,15,0,8,152.52259181832800000000,2,2
6630,29,11,1-29-2017-011-05,5,1,16,0,8,152.52259181832800000000,2,2
6676,29,12,1-29-2017-012-04,4,2,2,0,8,3138.18315640294000000000,2,2
6676,29,12,1-29-2017-012-04,4,2,3,0,8,3138.18315640294000000000,2,2
6676,29,12,1-29-2017-012-04,4,2,13,0,8,3138.18315640294000000000,2,2
6676,29,12,1-29-2017-012-04,4,2,14,0,8,3138.18315640294000000000,2,2
6676,29,12,1-29-2017-012-04,4,2,15,0,8,3138.18315640294000000000,2,2
6676,29,12,1-29-2017-012-04,4,2,16,0,8,3138.18315640294000000000,2,2
6713,29,13,1-29-2017-013-03,3,1,2,0,8,447.53324415971900000000,2,2
6713,29,13,1-29-2017-013-03,3,1,3,0,8,447.53324415971900000000,2,2
6713,29,13,1-29-2017-013-03,3,1,13,0,8,447.53324415971900000000,2,2
6713,29,13,1-29-2017-013-03,3,1,14,0,8,447.53324415971900000000,2,2
6713,29,13,1-29-2017-013-03,3,1,15,0,8,447.53324415971900000000,2,2
6713,29,13,1-29-2017-013-03,3,1,16,0,8,447.53324415971900000000,2,2
6748,29,14,1-29-2017-014-03,3,1,2,0,8,860.19338867189000000000,2,2
6748,29,14,1-29-2017-014-03,3,1,3,1,2,860.19338867189000000000,2,2
6748,29,14,1-29-2017-014-03,3,1,13,0,8,860.19338867189000000000,2,2
6748,29,14,1-29-2017-014-03,3,1,14,0,8,860.19338867189000000000,2,2
6748,29,14,1-29-2017-014-03,3,1,15,0,8,860.19338867189000000000,2,2
6748,29,14,1-29-2017-014-03,3,1,16,0,8,860.19338867189000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,2,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,3,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,13,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,14,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,15,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,1,16,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,2,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,3,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,13,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,14,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,15,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,2,16,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,2,1,1,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,3,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,13,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,14,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,15,0,8,1180.76502650807000000000,2,2
6805,29,15,1-29-2017-015-04,4,4,16,0,8,1180.76502650807000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,2,0,8,1318.37167531291000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,3,0,8,1318.37167531291000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,13,0,8,1318.37167531291000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,14,0,8,1318.37167531291000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,15,0,8,1318.37167531291000000000,2,2
6824,29,16,1-29-2017-016-03,3,2,16,0,8,1318.37167531291000000000,2,2
6865,29,17,1-29-2017-017-02,2,2,2,0,8,81.43047605260140000000,2,2
6865,29,17,1-29-2017-017-02,2,2,3,1,2,81.43047605260140000000,2,2
6865,29,17,1-29-2017-017-02,2,2,13,0,8,81.43047605260140000000,2,2
6865,29,17,1-29-2017-017-02,2,2,14,0,8,81.43047605260140000000,2,2
6865,29,17,1-29-2017-017-02,2,2,15,0,8,81.43047605260140000000,2,2
6865,29,17,1-29-2017-017-02,2,2,16,0,8,81.43047605260140000000,2,2
6901,29,18,1-29-2017-018-06,6,1,2,0,8,704.91614497257400000000,2,2
6901,29,18,1-29-2017-018-06,6,1,3,0,8,704.91614497257400000000,2,2
6901,29,18,1-29-2017-018-06,6,1,13,0,8,704.91614497257400000000,2,2
6901,29,18,1-29-2017-018-06,6,1,14,0,8,704.91614497257400000000,2,2
6901,29,18,1-29-2017-018-06,6,1,15,0,8,704.91614497257400000000,2,2
6901,29,18,1-29-2017-018-06,6,1,16,0,8,704.91614497257400000000,2,2
6986,29,20,1-29-2017-020-03,3,1,2,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,1,3,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,1,13,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,1,14,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,1,15,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,1,16,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,2,2,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,2,3,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,2,13,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,2,14,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,2,15,0,8,621.03092661334800000000,2,2
6986,29,20,1-29-2017-020-03,3,2,16,0,8,621.03092661334800000000,2,2
7029,29,21,1-29-2017-021-04,4,2,2,0,8,3569.18341899576000000000,2,2
7029,29,21,1-29-2017-021-04,4,2,3,0,8,3569.18341899576000000000,2,2
7029,29,21,1-29-2017-021-04,4,2,13,0,8,3569.18341899576000000000,2,2
7029,29,21,1-29-2017-021-04,4,2,14,0,8,3569.18341899576000000000,2,2
7029,29,21,1-29-2017-021-04,4,2,15,0,8,3569.18341899576000000000,2,2
7029,29,21,1-29-2017-021-04,4,2,16,0,8,3569.18341899576000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,2,0,8,1716.91189081206000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,3,0,8,1716.91189081206000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,13,0,8,1716.91189081206000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,14,0,8,1716.91189081206000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,15,0,8,1716.91189081206000000000,2,2
7226,29,22,1-29-2017-022-04,4,1,16,0,8,1716.91189081206000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,2,0,8,1810.79011176529000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,3,0,8,1810.79011176529000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,13,0,8,1810.79011176529000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,14,0,8,1810.79011176529000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,15,0,8,1810.79011176529000000000,2,2
7377,29,23,1-29-2017-023-04,4,1,16,0,8,1810.79011176529000000000,2,2
7775,29,24,1-29-2017-024-10,10,1,2,0,8,20830.73511251550000000000,2,2
7775,29,24,1-29-2017-024-10,10,1,3,0,8,20830.73511251550000000000,2,2
7775,29,24,1-29-2017-024-10,10,1,13,0,8,20830.73511251550000000000,2,2
7775,29,24,1-29-2017-024-10,10,1,14,0,8,20830.73511251550000000000,2,2
7775,29,24,1-29-2017-024-10,10,1,15,0,8,20830.73511251550000000000,2,2
7775,29,24,1-29-2017-024-10,10,1,16,0,8,20830.73511251550000000000,2,2
8499,29,27,1-29-2017-027-03,3,2,2,0,8,318.29321733133500000000,2,2
8499,29,27,1-29-2017-027-03,3,2,3,0,8,318.29321733133500000000,2,2
8499,29,27,1-29-2017-027-03,3,2,13,0,8,318.29321733133500000000,2,2
8499,29,27,1-29-2017-027-03,3,2,14,0,8,318.29321733133500000000,2,2
8499,29,27,1-29-2017-027-03,3,2,15,0,8,318.29321733133500000000,2,2
8499,29,27,1-29-2017-027-03,3,2,16,0,8,318.29321733133500000000,2,2
8500,29,28,1-29-2017-028-06,6,1,2,0,8,617.33110873997800000000,2,2
8500,29,28,1-29-2017-028-06,6,1,3,0,8,617.33110873997800000000,2,2
8500,29,28,1-29-2017-028-06,6,1,13,0,8,617.33110873997800000000,2,2
8500,29,28,1-29-2017-028-06,6,1,14,0,8,617.33110873997800000000,2,2
8500,29,28,1-29-2017-028-06,6,1,15,0,8,617.33110873997800000000,2,2
8500,29,28,1-29-2017-028-06,6,1,16,0,8,617.33110873997800000000,2,2
8584,29,30,1-29-2017-030-07,7,2,2,0,8,1042.39649896721000000000,2,2
8584,29,30,1-29-2017-030-07,7,2,3,0,8,1042.39649896721000000000,2,2
8584,29,30,1-29-2017-030-07,7,2,13,0,8,1042.39649896721000000000,2,2
8584,29,30,1-29-2017-030-07,7,2,14,0,8,1042.39649896721000000000,2,2
8584,29,30,1-29-2017-030-07,7,2,15,0,8,1042.39649896721000000000,2,2
8584,29,30,1-29-2017-030-07,7,2,16,0,8,1042.39649896721000000000,2,2
8622,29,32,1-29-2017-032-03,3,1,2,9,8,274.48248154165000000000,2,2
8622,29,32,1-29-2017-032-03,3,1,3,9,8,274.48248154165000000000,2,2
8622,29,32,1-29-2017-032-03,3,1,13,0,8,274.48248154165000000000,2,2
8622,29,32,1-29-2017-032-03,3,1,14,0,8,274.48248154165000000000,2,2
8622,29,32,1-29-2017-032-03,3,1,15,0,8,274.48248154165000000000,2,2
8622,29,32,1-29-2017-032-03,3,1,16,0,8,274.48248154165000000000,2,2
8729,29,34,1-29-2017-034-04,4,1,2,9,8,1723.79548918093000000000,2,2
8729,29,34,1-29-2017-034-04,4,1,3,9,8,1723.79548918093000000000,2,2
8729,29,34,1-29-2017-034-04,4,1,13,9,8,1723.79548918093000000000,2,2
8729,29,34,1-29-2017-034-04,4,1,14,9,8,1723.79548918093000000000,2,2
8729,29,34,1-29-2017-034-04,4,1,15,0,8,1723.79548918093000000000,2,2
8729,29,34,1-29-2017-034-04,4,1,16,0,8,1723.79548918093000000000,2,2
8812,29,35,1-29-2017-035-03,3,1,2,1,9,516.92891806514400000000,2,2
8812,29,35,1-29-2017-035-03,3,1,3,9,8,516.92891806514400000000,2,2
8812,29,35,1-29-2017-035-03,3,1,13,9,8,516.92891806514400000000,2,2
8812,29,35,1-29-2017-035-03,3,1,14,9,8,516.92891806514400000000,2,2
8812,29,35,1-29-2017-035-03,3,1,15,9,8,516.92891806514400000000,2,2
8812,29,35,1-29-2017-035-03,3,1,16,9,8,516.92891806514400000000,2,2
8875,29,37,1-29-2017-037-03,3,1,2,0,8,498.41774923419100000000,2,2
8875,29,37,1-29-2017-037-03,3,1,3,0,8,498.41774923419100000000,2,2
8875,29,37,1-29-2017-037-03,3,1,13,0,8,498.41774923419100000000,2,2
8875,29,37,1-29-2017-037-03,3,1,14,0,8,498.41774923419100000000,2,2
8875,29,37,1-29-2017-037-03,3,1,15,0,8,498.41774923419100000000,2,2
8875,29,37,1-29-2017-037-03,3,1,16,0,8,498.41774923419100000000,2,2
8967,29,39,1-29-2017-039-04,4,1,2,0,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,1,3,9,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,1,13,0,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,1,14,0,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,1,15,9,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,1,16,0,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,2,2,9,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,2,3,0,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,2,13,9,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,2,14,0,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,2,15,9,8,3382.05697688039000000000,2,2
8967,29,39,1-29-2017-039-04,4,2,16,9,8,3382.05697688039000000000,2,2
6085,30,1,1-30-2017-001-03,3,2,2,1,1,73.23997354993520000000,10,2
6085,30,1,1-30-2017-001-03,3,2,3,0,8,73.23997354993520000000,10,2
6085,30,1,1-30-2017-001-03,3,2,13,0,8,73.23997354993520000000,10,2
6085,30,1,1-30-2017-001-03,3,2,14,0,8,73.23997354993520000000,10,2
6085,30,1,1-30-2017-001-03,3,2,15,0,8,73.23997354993520000000,10,2
6085,30,1,1-30-2017-001-03,3,2,16,0,8,73.23997354993520000000,10,2
6157,30,3,1-30-2017-003-04,4,1,2,0,8,776.87803144628500000000,10,2
6157,30,3,1-30-2017-003-04,4,1,3,0,8,776.87803144628500000000,10,2
6157,30,3,1-30-2017-003-04,4,1,13,0,8,776.87803144628500000000,10,2
6157,30,3,1-30-2017-003-04,4,1,14,0,8,776.87803144628500000000,10,2
6157,30,3,1-30-2017-003-04,4,1,15,0,8,776.87803144628500000000,10,2
6157,30,3,1-30-2017-003-04,4,1,16,0,8,776.87803144628500000000,10,2
6217,30,4,1-30-2017-004-04,4,1,2,0,8,759.79618390424800000000,10,2
6217,30,4,1-30-2017-004-04,4,1,3,0,8,759.79618390424800000000,10,2
6217,30,4,1-30-2017-004-04,4,1,13,0,8,759.79618390424800000000,10,2
6217,30,4,1-30-2017-004-04,4,1,14,0,8,759.79618390424800000000,10,2
6217,30,4,1-30-2017-004-04,4,1,15,0,8,759.79618390424800000000,10,2
6217,30,4,1-30-2017-004-04,4,1,16,0,8,759.79618390424800000000,10,2
6218,30,5,1-30-2017-005-07,7,2,2,0,8,889.34075775361100000000,10,2
6218,30,5,1-30-2017-005-07,7,2,3,0,8,889.34075775361100000000,10,2
6218,30,5,1-30-2017-005-07,7,2,13,0,8,889.34075775361100000000,10,2
6218,30,5,1-30-2017-005-07,7,2,14,0,8,889.34075775361100000000,10,2
6218,30,5,1-30-2017-005-07,7,2,15,0,8,889.34075775361100000000,10,2
6218,30,5,1-30-2017-005-07,7,2,16,0,8,889.34075775361100000000,10,2
6219,30,6,1-30-2017-006-04,4,1,2,0,8,759.79618389696300000000,10,2
6219,30,6,1-30-2017-006-04,4,1,3,0,8,759.79618389696300000000,10,2
6219,30,6,1-30-2017-006-04,4,1,13,0,8,759.79618389696300000000,10,2
6219,30,6,1-30-2017-006-04,4,1,14,0,8,759.79618389696300000000,10,2
6219,30,6,1-30-2017-006-04,4,1,15,0,8,759.79618389696300000000,10,2
6219,30,6,1-30-2017-006-04,4,1,16,0,8,759.79618389696300000000,10,2
6274,30,7,1-30-2017-007-03,3,1,2,1,3,195.27034061758200000000,10,2
6274,30,7,1-30-2017-007-03,3,1,3,0,8,195.27034061758200000000,10,2
6274,30,7,1-30-2017-007-03,3,1,13,0,8,195.27034061758200000000,10,2
6274,30,7,1-30-2017-007-03,3,1,14,0,8,195.27034061758200000000,10,2
6274,30,7,1-30-2017-007-03,3,1,15,0,8,195.27034061758200000000,10,2
6274,30,7,1-30-2017-007-03,3,1,16,0,8,195.27034061758200000000,10,2
6275,30,8,1-30-2017-008-02,2,1,2,0,8,17.14764722902850000000,10,2
6275,30,8,1-30-2017-008-02,2,1,3,0,8,17.14764722902850000000,10,2
6275,30,8,1-30-2017-008-02,2,1,13,0,8,17.14764722902850000000,10,2
6275,30,8,1-30-2017-008-02,2,1,14,0,8,17.14764722902850000000,10,2
6275,30,8,1-30-2017-008-02,2,1,15,0,8,17.14764722902850000000,10,2
6275,30,8,1-30-2017-008-02,2,1,16,0,8,17.14764722902850000000,10,2
6277,30,10,1-30-2017-010-03,3,1,2,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,1,3,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,1,13,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,1,14,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,1,15,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,1,16,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,2,2,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,2,3,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,2,13,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,2,14,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,2,15,0,8,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,2,16,0,8,195.27034061945700000000,10,2
6369,30,15,1-30-2017-015-04,4,1,2,0,8,1749.48622189022000000000,10,2
6369,30,15,1-30-2017-015-04,4,1,3,0,8,1749.48622189022000000000,10,2
6369,30,15,1-30-2017-015-04,4,1,13,0,8,1749.48622189022000000000,10,2
6369,30,15,1-30-2017-015-04,4,1,14,0,8,1749.48622189022000000000,10,2
6369,30,15,1-30-2017-015-04,4,1,15,0,8,1749.48622189022000000000,10,2
6369,30,15,1-30-2017-015-04,4,1,16,0,8,1749.48622189022000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,2,0,8,1668.60546069685000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,3,0,8,1668.60546069685000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,13,0,8,1668.60546069685000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,14,0,8,1668.60546069685000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,15,0,8,1668.60546069685000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,16,0,8,1668.60546069685000000000,10,2
6466,30,20,1-30-2017-020-03,3,2,2,0,8,703.26678363412500000000,10,2
6466,30,20,1-30-2017-020-03,3,2,3,0,8,703.26678363412500000000,10,2
6466,30,20,1-30-2017-020-03,3,2,13,0,8,703.26678363412500000000,10,2
6466,30,20,1-30-2017-020-03,3,2,14,0,8,703.26678363412500000000,10,2
6466,30,20,1-30-2017-020-03,3,2,15,0,8,703.26678363412500000000,10,2
6466,30,20,1-30-2017-020-03,3,2,16,0,8,703.26678363412500000000,10,2
6515,30,21,1-30-2017-021-06,6,2,2,0,8,1771.20478471158000000000,10,2
6515,30,21,1-30-2017-021-06,6,2,3,0,8,1771.20478471158000000000,10,2
6515,30,21,1-30-2017-021-06,6,2,13,0,8,1771.20478471158000000000,10,2
6515,30,21,1-30-2017-021-06,6,2,14,0,8,1771.20478471158000000000,10,2
6515,30,21,1-30-2017-021-06,6,2,15,0,8,1771.20478471158000000000,10,2
6515,30,21,1-30-2017-021-06,6,2,16,0,8,1771.20478471158000000000,10,2
6503,30,22,1-30-2017-022-02,2,1,2,0,8,80.19480851121660000000,10,2
6503,30,22,1-30-2017-022-02,2,1,3,0,8,80.19480851121660000000,10,2
6503,30,22,1-30-2017-022-02,2,1,13,0,8,80.19480851121660000000,10,2
6503,30,22,1-30-2017-022-02,2,1,14,0,8,80.19480851121660000000,10,2
6503,30,22,1-30-2017-022-02,2,1,15,0,8,80.19480851121660000000,10,2
6503,30,22,1-30-2017-022-02,2,1,16,0,8,80.19480851121660000000,10,2
6552,30,23,1-30-2017-023-03,3,1,2,0,8,810.32139696941700000000,10,2
6552,30,23,1-30-2017-023-03,3,1,3,0,8,810.32139696941700000000,10,2
6552,30,23,1-30-2017-023-03,3,1,13,0,8,810.32139696941700000000,10,2
6552,30,23,1-30-2017-023-03,3,1,14,0,8,810.32139696941700000000,10,2
6552,30,23,1-30-2017-023-03,3,1,15,0,8,810.32139696941700000000,10,2
6552,30,23,1-30-2017-023-03,3,1,16,0,8,810.32139696941700000000,10,2
6553,30,24,1-30-2017-024-06,6,1,2,9,8,1571.62194883339000000000,10,2
6553,30,24,1-30-2017-024-06,6,1,3,9,8,1571.62194883339000000000,10,2
6553,30,24,1-30-2017-024-06,6,1,13,9,8,1571.62194883339000000000,10,2
6553,30,24,1-30-2017-024-06,6,1,14,9,8,1571.62194883339000000000,10,2
6553,30,24,1-30-2017-024-06,6,1,15,9,8,1571.62194883339000000000,10,2
6553,30,24,1-30-2017-024-06,6,1,16,9,8,1571.62194883339000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,2,0,8,2817.27319638255000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,3,1,2,2817.27319638255000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,13,0,8,2817.27319638255000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,14,0,8,2817.27319638255000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,15,0,8,2817.27319638255000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,16,0,8,2817.27319638255000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,2,0,8,805.48346050976000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,3,0,8,805.48346050976000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,13,0,8,805.48346050976000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,14,0,8,805.48346050976000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,15,0,8,805.48346050976000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,16,0,8,805.48346050976000000000,10,2
6733,30,34,1-30-2017-034-03,3,2,2,0,8,852.23277090565400000000,10,2
6733,30,34,1-30-2017-034-03,3,2,3,0,8,852.23277090565400000000,10,2
6733,30,34,1-30-2017-034-03,3,2,13,0,8,852.23277090565400000000,10,2
6733,30,34,1-30-2017-034-03,3,2,14,0,8,852.23277090565400000000,10,2
6733,30,34,1-30-2017-034-03,3,2,15,0,8,852.23277090565400000000,10,2
6733,30,34,1-30-2017-034-03,3,2,16,0,8,852.23277090565400000000,10,2
6759,30,35,1-30-2017-035-02,2,1,2,1,1,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,1,3,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,1,13,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,1,14,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,1,15,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,1,16,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,2,2,1,3,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,2,3,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,2,13,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,2,14,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,2,15,0,8,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,2,16,0,8,69.49097613050470000000,10,2
6800,30,37,1-30-2017-037-03,3,1,2,0,8,783.86522065196300000000,10,2
6800,30,37,1-30-2017-037-03,3,1,3,0,8,783.86522065196300000000,10,2
6800,30,37,1-30-2017-037-03,3,1,13,0,8,783.86522065196300000000,10,2
6800,30,37,1-30-2017-037-03,3,1,14,1,2,783.86522065196300000000,10,2
6800,30,37,1-30-2017-037-03,3,1,15,0,8,783.86522065196300000000,10,2
6800,30,37,1-30-2017-037-03,3,1,16,0,8,783.86522065196300000000,10,2
6801,30,38,1-30-2017-038-06,6,2,2,0,8,1520.31007734854000000000,10,2
6801,30,38,1-30-2017-038-06,6,2,3,0,8,1520.31007734854000000000,10,2
6801,30,38,1-30-2017-038-06,6,2,13,0,8,1520.31007734854000000000,10,2
6801,30,38,1-30-2017-038-06,6,2,14,0,8,1520.31007734854000000000,10,2
6801,30,38,1-30-2017-038-06,6,2,15,0,8,1520.31007734854000000000,10,2
6801,30,38,1-30-2017-038-06,6,2,16,0,8,1520.31007734854000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,2,1,3,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,3,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,13,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,14,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,15,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,16,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,2,1,3,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,3,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,13,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,14,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,15,0,8,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,16,0,8,1827.93791705103000000000,10,2
6880,30,42,1-30-2017-042-03,3,1,2,0,8,505.66781882623800000000,10,2
6880,30,42,1-30-2017-042-03,3,1,3,0,8,505.66781882623800000000,10,2
6880,30,42,1-30-2017-042-03,3,1,13,0,8,505.66781882623800000000,10,2
6880,30,42,1-30-2017-042-03,3,1,14,0,8,505.66781882623800000000,10,2
6880,30,42,1-30-2017-042-03,3,1,15,0,8,505.66781882623800000000,10,2
6880,30,42,1-30-2017-042-03,3,1,16,0,8,505.66781882623800000000,10,2
6916,30,44,1-30-2017-044-03,3,1,2,0,8,524.15186877010900000000,10,2
6916,30,44,1-30-2017-044-03,3,1,3,0,8,524.15186877010900000000,10,2
6916,30,44,1-30-2017-044-03,3,1,13,0,8,524.15186877010900000000,10,2
6916,30,44,1-30-2017-044-03,3,1,14,9,8,524.15186877010900000000,10,2
6916,30,44,1-30-2017-044-03,3,1,15,0,8,524.15186877010900000000,10,2
6916,30,44,1-30-2017-044-03,3,1,16,9,8,524.15186877010900000000,10,2
6998,30,49,1-30-2017-049-02,2,1,2,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,1,3,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,1,13,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,1,14,0,8,236.77260552681400000000,10,2
