CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,SEATLOC,CASEWGT,PSUSTRAT,VERSION
6669,32,25,1-32-2017-025-03,3,1,1,11,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,3,11,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,5,11,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,2,13,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,4,13,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,6,13,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,5,21,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,6,23,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,1,11,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,2,11,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,5,11,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,3,13,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,4,13,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,2,21,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,4,23,1843.81501469920000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,1,11,10613.98955356260000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,2,13,10613.98955356260000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,1,11,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,2,11,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,3,11,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,6,11,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,4,13,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,5,13,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,7,13,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,6,21,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,7,23,1513.61702994703000000000,7,2
6709,32,28,1-32-2017-028-05,5,1,1,11,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,1,2,13,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,1,11,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,3,11,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,5,11,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,2,13,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,4,13,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,6,13,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,5,21,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,6,23,257.94526058209200000000,7,2
6743,32,29,1-32-2017-029-09,9,1,1,11,11898.59044141580000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,1,11,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,2,11,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,3,11,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,4,13,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,5,13,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,6,13,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,3,21,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,6,23,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,1,11,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,2,11,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,3,13,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,4,13,4008.89781094842000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,1,11,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,2,11,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,3,11,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,4,11,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,5,13,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,6,13,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,7,13,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,2,21,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,8,21,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,7,23,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,9,23,5306.80771863192000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,1,11,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,3,11,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,5,11,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,2,13,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,4,13,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,6,13,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,5,21,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,6,23,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,1,11,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,2,11,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,5,11,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,6,11,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,3,13,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,4,13,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,7,13,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,8,13,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,6,21,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,7,23,1463.79989406413000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,1,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,2,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,5,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,3,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,4,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,6,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,5,21,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,6,23,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,1,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,2,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,3,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,4,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,5,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,6,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,3,21,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,6,23,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,1,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,2,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,3,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,4,11,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,5,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,6,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,7,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,8,13,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,4,21,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,9,21,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,7,23,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,10,23,1687.85652753375000000000,7,2
6847,32,35,1-32-2017-035-01,1,1,1,11,396.69383927176600000000,7,2
6847,32,35,1-32-2017-035-01,1,1,2,13,396.69383927176600000000,7,2
6860,32,36,1-32-2017-036-03,3,1,1,11,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,3,11,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,5,11,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,2,13,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,4,13,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,6,13,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,5,21,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,6,23,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,1,11,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,3,11,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,5,11,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,2,13,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,4,13,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,6,13,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,5,21,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,6,23,1642.02097146795000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,1,11,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,2,11,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,3,11,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,4,13,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,5,13,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,6,13,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,3,21,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,6,23,3184.70696791482000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,1,11,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,2,11,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,5,11,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,3,13,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,4,13,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,6,13,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,5,21,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,6,23,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,1,11,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,3,11,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,2,13,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,4,13,301.15551826992000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,1,11,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,2,11,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,3,11,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,7,11,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,4,13,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,5,13,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,6,13,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,7,21,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,6,23,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,1,11,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,2,11,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,3,11,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,6,11,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,4,13,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,5,13,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,7,13,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,6,21,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,7,23,1767.17385729848000000000,7,2
6939,32,40,1-32-2017-040-02,2,2,1,11,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,2,11,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,5,11,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,3,13,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,4,13,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,6,13,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,5,21,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,6,23,172.68235312684700000000,7,2
6940,32,41,1-32-2017-041-04,4,1,1,11,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,3,11,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,5,11,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,2,13,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,4,13,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,6,13,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,5,21,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,6,23,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,1,11,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,3,11,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,5,11,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,2,13,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,4,13,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,6,13,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,5,21,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,6,23,7688.51403573042000000000,7,2
6980,32,43,1-32-2017-043-03,3,1,1,11,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,2,11,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,5,11,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,3,13,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,4,13,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,6,13,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,5,21,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,6,23,889.05401556785400000000,7,2
6987,32,44,1-32-2017-044-03,3,1,1,11,889.05401556377100000000,7,2
6987,32,44,1-32-2017-044-03,3,1,3,11,889.05401556377100000000,7,2
6987,32,44,1-32-2017-044-03,3,1,5,11,889.05401556377100000000,7,2
6987,32,44,1-32-2017-044-03,3,1,2,13,889.05401556377100000000,7,2
6987,32,44,1-32-2017-044-03,3,1,4,13,889.05401556377100000000,7,2
6987,32,44,1-32-2017-044-03,3,1,6,13,889.05401556377100000000,7,2
7010,32,45,1-32-2017-045-08,8,1,1,11,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,1,2,11,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,1,3,13,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,1,4,13,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,2,1,11,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,2,2,13,1502.31800595479000000000,7,2
7011,32,46,1-32-2017-046-02,2,1,1,11,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,3,11,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,5,11,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,2,13,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,4,13,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,6,13,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,5,21,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,6,23,199.81596105114200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,1,11,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,2,11,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,3,11,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,4,11,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,5,13,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,6,13,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,7,13,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,4,21,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,7,23,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,1,1,11,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,1,11,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,3,11,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,5,11,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,2,13,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,4,13,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,6,13,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,5,21,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,6,23,841.13676141476200000000,7,2
7087,32,50,1-32-2017-050-04,4,1,1,11,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,3,11,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,5,11,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,2,13,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,4,13,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,6,13,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,5,21,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,6,23,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,1,11,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,3,11,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,5,11,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,2,13,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,4,13,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,6,13,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,5,21,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,6,23,2912.30959026588000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,1,11,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,3,11,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,5,11,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,2,13,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,4,13,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,6,13,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,5,21,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,6,23,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,1,11,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,3,11,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,2,13,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,4,13,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,3,21,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,4,23,100.60516864590000000000,7,2
7102,32,52,1-32-2017-052-05,5,2,1,11,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,2,11,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,3,11,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,4,13,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,5,13,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,6,13,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,3,21,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,6,23,220.47297771723300000000,7,2
7103,32,53,1-32-2017-053-07,7,1,1,11,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,3,11,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,2,13,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,4,13,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,3,21,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,4,23,4690.24426634406000000000,7,2
7158,32,56,1-32-2017-056-10,10,1,1,11,11743.75446461050000000000,7,2
7158,32,56,1-32-2017-056-10,10,1,2,13,11743.75446461050000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,1,11,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,3,11,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,2,13,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,4,13,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,3,21,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,4,23,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,3,31,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,4,33,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,2,1,11,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,2,2,13,2629.97117438863000000000,7,2
7194,32,58,1-32-2017-058-03,3,2,1,11,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,3,11,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,5,11,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,2,13,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,4,13,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,6,13,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,5,21,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,6,23,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,5,31,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,6,33,725.43640745556300000000,7,2
7207,32,59,1-32-2017-059-03,3,1,1,11,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,3,11,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,2,13,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,4,13,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,3,21,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,4,23,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,1,11,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,2,11,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,5,11,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,3,13,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,4,13,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,6,13,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,5,21,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,6,23,774.44113737545000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,1,11,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,2,11,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,3,11,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,4,13,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,5,13,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,6,13,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,3,21,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,6,23,1502.03202596143000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,1,11,774.44113737545000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,3,11,774.44113737545000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,5,11,774.44113737545000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,7,11,774.44113737545000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,2,13,774.44113737545000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,4,13,774.44113737545000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,6,13,774.44113737545000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,5,21,774.44113737545000000000,7,2
7234,32,62,1-32-2017-062-03,3,2,6,23,774.44113737545000000000,7,2
7254,32,63,1-32-2017-063-06,6,2,1,11,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,2,2,11,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,2,5,11,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,2,3,13,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,2,4,13,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,2,6,13,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,2,5,21,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,2,6,23,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,1,11,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,2,11,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,3,11,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,6,11,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,4,13,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,5,13,967.18787873412400000000,7,2
